Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD22,OUT035,1482.8760331032572
NCB55,OUT019,98.36254281823494
FDN27,OUT045,1859.1227164053525
FDD16,OUT013,1419.5185609551045
FDW48,OUT046,1460.084075163235
DRN35,OUT045,482.87350115831214
FDX25,OUT049,2605.0166868809283
DRD49,OUT049,3216.035668675031
FDE21,OUT019,2063.064307284807
FDN44,OUT035,2572.785195000608
DRC01,OUT049,963.5338549987355
NCK30,OUT046,3949.084689693973
FDU39,OUT013,1152.2259926455517
FDB49,OUT013,1864.2645108231009
FDS12,OUT045,1422.693645186544
FDR57,OUT018,2514.5819965070586
FDX22,OUT027,3621.4059304233524
FDC60,OUT013,1367.8674427863916
NCE42,OUT049,3805.052464107903
NCK42,OUT049,3616.426292577573
DRE01,OUT017,3204.952482009965
FDE57,OUT018,2189.846707540466
DRK59,OUT019,4118.193885846813
FDB10,OUT027,3836.784655997213
FDQ25,OUT046,2903.535807091299
FDY26,OUT017,3259.3510475731346
FDG28,OUT049,3869.687658257295
FDM14,OUT049,1895.5814336518852
NCH29,OUT049,1696.3217687768993
FDD48,OUT049,1939.9137436527453
FDC17,OUT045,3446.632898851789
DRH49,OUT027,1747.0928210401362
FDN44,OUT018,2528.7450524867672
FDC29,OUT045,1923.2485767430335
DRK01,OUT019,1435.4872182716645
FDD48,OUT017,1818.673486462365
FDB59,OUT013,3508.0711827813357
FDY45,OUT010,4006.9982116393585
FDX60,OUT035,1043.4182493008739
FDT09,OUT010,2229.539667208108
DRB24,OUT018,2458.9617654285103
FDL13,OUT035,3559.177751782001
FDN16,OUT035,1518.917176750365
FDK57,OUT013,1977.716681142556
FDO22,OUT027,1634.2862520312701
FDC57,OUT010,2863.0556228519417
FDZ13,OUT027,541.8365936674782
FDW27,OUT013,2209.2668036303367
FDX10,OUT049,873.380709379162
FDY08,OUT018,1565.9941739866117
FDA49,OUT017,1167.6122773632924
FDC32,OUT018,1122.854193231473
FDO04,OUT035,893.8176386777195
NCZ54,OUT013,2550.589424955404
FDY40,OUT045,957.4208837467886
FDW36,OUT045,1656.2526627225925
FDE11,OUT017,2380.117629476703
DRE37,OUT045,2748.253294464168
NCK19,OUT017,2779.999134010006
FDT19,OUT035,2304.012366667517
FDE56,OUT045,438.8660502193634
FDZ57,OUT010,1990.3025233796725
FDB35,OUT035,1363.27325202899
FDF09,OUT010,780.2245109529758
FDO34,OUT046,2767.7531624729672
FDA55,OUT046,3530.931912422053
NCM18,OUT035,772.724935475213
FDJ20,OUT019,1585.7244127894737
DRQ35,OUT019,2090.5115645722035
FDG02,OUT013,3382.860014607839
NCU29,OUT018,2304.14786162748
FDL27,OUT027,1404.281100114862
NCA54,OUT035,2808.3957085306465
FDJ32,OUT035,926.6596148690151
FDB21,OUT019,3061.414083259431
FDR46,OUT035,1824.172977146638
FDZ32,OUT046,1799.3108873961319
DRF36,OUT017,2991.41337962103
NCU54,OUT017,3008.6393839425873
NCI31,OUT017,289.78041879630473
DRA59,OUT035,2519.5574209562
NCC55,OUT045,824.5024447811556
FDE44,OUT018,112.63703678181992
NCN26,OUT018,1815.291275691794
FDC11,OUT049,957.646674061325
FDV24,OUT035,2574.412352188807
FDR40,OUT019,1647.4297340150042
NCQ17,OUT049,2215.6605824775834
FDC46,OUT045,2559.184121293103
NCM18,OUT046,903.044607195985
FDK16,OUT046,1310.9244644698083
FDI28,OUT017,1292.1403862309962
FDS11,OUT018,3417.833318256162
DRD13,OUT046,1078.9028889651236
FDL36,OUT035,1228.063675705478
FDI27,OUT013,986.3156484400242
FDJ53,OUT019,1753.9036524531366
FDS44,OUT045,3988.215514213116
FDE28,OUT046,3311.78921914925
FDQ33,OUT018,2079.9377351267067
FDB37,OUT017,3738.3796976264202
FDQ31,OUT045,1367.3257991874598
NCQ05,OUT046,2549.650765264196
FDE10,OUT013,2098.305009699343
FDF38,OUT017,665.735508497899
FDE50,OUT019,3253.7709243882127
DRG37,OUT010,2536.0618216600305
NCH06,OUT049,3802.350928771866
FDY14,OUT045,4056.3993032277867
FDO27,OUT017,868.1502898781073
FDQ19,OUT049,4005.608674285995
FDZ26,OUT019,3029.0096615098446
FDN51,OUT013,4378.989533889537
FDK20,OUT035,2104.7247033383283
FDD40,OUT018,3032.230326574918
DRI25,OUT018,828.5509759750566
FDH56,OUT017,1692.5632063086487
FDI36,OUT027,3253.9968413474016
DRH11,OUT018,711.2438369435149
NCV18,OUT017,1014.665924449404
DRI01,OUT049,2836.0422241635606
DRE48,OUT049,3319.3748954779003
FDS51,OUT035,994.105680199078
FDM38,OUT017,565.4967893970606
FDB60,OUT027,3351.4734980817266
FDY58,OUT035,3601.529164597676
FDY22,OUT045,1719.9532610076167
FDF11,OUT027,4183.674602119299
FDZ51,OUT035,1479.165701363061
FDQ45,OUT017,2972.8183165408773
FDF17,OUT035,3117.9967933319967
NCF31,OUT027,2602.527273606349
FDA37,OUT013,2166.8906789285065
FDO51,OUT046,1008.2188296560853
FDF34,OUT013,3483.6995852824875
FDD57,OUT018,1497.918993322306
FDO37,OUT046,3807.9726336690437
FDR49,OUT049,437.83262293461667
FDS39,OUT049,2419.347887335138
FDI48,OUT027,1027.2230820137956
DRM35,OUT049,2760.9382460611487
FDV57,OUT035,2722.5777703620042
FDZ55,OUT013,2880.4521547393997
FDI28,OUT035,1291.8195321095154
FDS21,OUT045,1080.3728786811116
FDT34,OUT013,2114.698785429293
DRI25,OUT035,861.8719928044411
FDT47,OUT010,1626.336658544551
DRH39,OUT045,934.2699569431461
NCD54,OUT045,2308.578464683029
FDU16,OUT027,1523.7042643594577
NCW29,OUT045,2113.6017413920235
FDV25,OUT027,3708.9102358043165
FDM56,OUT035,1572.083717036061
FDZ04,OUT027,1303.9332674277975
FDG59,OUT019,698.7735940813363
FDI56,OUT045,1244.8732087124226
FDS33,OUT035,1056.8659644312356
FDC23,OUT049,2902.14897614011
FDT11,OUT049,3077.212585063997
FDG17,OUT045,3922.72511434073
FDZ44,OUT045,1917.2306383422874
FDJ52,OUT013,2898.7854292082775
DRI23,OUT046,2129.1921838640046
DRE15,OUT010,1355.69398984496
NCF07,OUT013,1896.471754880662
NCR29,OUT049,929.3729817564817
FDE44,OUT019,-147.4541712688515
FDT23,OUT035,1134.8365319869408
NCG06,OUT017,4050.031265860347
NCU41,OUT010,2847.4077045857484
FDH46,OUT017,1610.0960221281057
FDV31,OUT013,2742.691828034054
NCT41,OUT027,2861.448967495762
FDE22,OUT027,2832.508733886556
FDC26,OUT045,1379.4590580666772
DRF51,OUT017,-43.982101773995964
NCY53,OUT019,1763.8671924717783
FDY21,OUT017,2442.1889758215148
FDL27,OUT013,1431.4797858250786
FDZ34,OUT049,2991.7325816563243
NCF43,OUT010,2166.9273625571404
FDC21,OUT035,1687.8733952150724
FDL26,OUT013,2509.247988762065
FDT25,OUT010,1809.4526932504887
NCR30,OUT046,1421.4505635368841
DRL23,OUT019,1993.2066045576648
NCR05,OUT049,3125.2156867315607
NCE19,OUT018,574.4491243108678
FDY07,OUT035,894.64626795601
FDB10,OUT017,3853.771507935886
FDP57,OUT013,1809.5515203509858
FDU48,OUT019,2072.5288727322986
FDH48,OUT035,1252.865047428484
FDO33,OUT035,1588.1537803840947
NCU29,OUT045,2450.3944880003946
FDW35,OUT046,911.4757009337773
FDH05,OUT010,3206.6046529681735
FDP26,OUT049,1928.115310246205
DRG27,OUT035,393.91566240020256
FDQ33,OUT046,2250.926624347012
FDH20,OUT010,1604.7281049080375
FDV14,OUT046,1455.4531595173503
DRD01,OUT046,879.0435869592511
NCI17,OUT049,1798.3591250212994
FDF39,OUT010,4232.7916399634305
FDX37,OUT046,1559.3761450778402
NCX17,OUT035,3305.2356160753225
FDN03,OUT013,4301.189121890886
NCS41,OUT010,2738.341021033364
FDH34,OUT045,2987.6982034697903
NCX53,OUT018,2248.3188045140487
FDY31,OUT046,2448.0872550771455
FDD20,OUT017,2030.4280485896707
FDE51,OUT045,535.9702728384909
FDV27,OUT046,1498.5945163470678
FDF16,OUT035,2158.790188060233
FDZ02,OUT049,1630.9812735313644
NCK05,OUT045,817.7419196865267
FDM12,OUT027,3116.404849721588
NCA05,OUT018,2316.2213899492417
FDX33,OUT045,2206.154978612547
FDM25,OUT049,3031.8907403592566
FDE41,OUT018,1201.266303013228
FDW14,OUT045,1460.3096357287432
NCD30,OUT046,1631.4097607690092
FDB23,OUT010,3732.5381339985215
FDF45,OUT046,1149.1159450697887
FDW20,OUT017,1952.7677383549963
FDF47,OUT045,3216.5960671828907
NCR05,OUT019,3157.3105861939002
DRB01,OUT046,2886.436378001701
FDE36,OUT013,2856.125546366806
FDU56,OUT049,2920.5248852508885
FDB23,OUT049,3717.10949478807
FDN48,OUT049,1394.1120739724029
FDS43,OUT013,3192.6007467106247
NCN05,OUT013,3265.8407393982707
NCL53,OUT049,2886.277277195066
FDL56,OUT046,1075.3367286818866
FDH17,OUT018,1537.5881241769712
FDP37,OUT046,1611.0381627370189
FDG09,OUT019,3031.5644191878127
FDA55,OUT045,3427.453632104385
FDX31,OUT049,3818.31699054606
FDJ41,OUT045,4241.130564856747
DRC24,OUT045,2518.5000165287565
FDQ21,OUT035,1977.217082863841
NCT54,OUT045,1174.3174223784881
FDH08,OUT049,3813.4863189465323
FDY38,OUT018,3232.9067302638578
DRM11,OUT010,3893.45228816857
FDG32,OUT049,2890.6846527591915
NCH18,OUT046,3944.34627792858
FDI20,OUT035,3288.05447935301
FDA33,OUT018,2312.3005995330896
FDN45,OUT013,3347.8360957079967
FDT45,OUT010,705.393235105752
FDR32,OUT035,3421.6081678301707
FDA48,OUT017,3087.5360296501385
FDN23,OUT017,2112.322355087799
NCR18,OUT035,763.9006060290849
FDD45,OUT046,1263.0283525625055
FDI22,OUT018,2928.219814510867
FDT09,OUT013,2495.370456875633
DRC24,OUT027,2755.66516424932
FDT39,OUT046,2617.90215219928
FDX28,OUT045,1232.5631040849476
FDA50,OUT018,1200.1485407395558
FDT33,OUT027,2937.9048494110793
FDQ60,OUT049,1690.2191398396608
NCM19,OUT018,1666.3745598890055
FDF40,OUT046,4030.469700370715
NCI30,OUT035,3716.822479028331
FDK34,OUT049,3808.2534640816375
FDA38,OUT027,4085.893445530761
FDT02,OUT045,695.8253582215257
FDC11,OUT017,837.4543556706558
FDD08,OUT046,785.1338665246585
NCS29,OUT046,4109.8515312325435
DRI03,OUT010,2906.9706423012103
FDK48,OUT035,1203.640817817788
FDM52,OUT049,2471.9682300621753
FDP49,OUT035,799.4443899243815
DRA24,OUT046,2647.422867083449
NCJ43,OUT049,2875.6693011712414
FDE11,OUT045,2454.0549952297624
FDP01,OUT049,2345.770612920267
FDQ59,OUT018,1214.2900577476903
FDA43,OUT019,2986.5251724420596
FDL14,OUT017,2450.298618111632
FDV50,OUT010,2212.617556033918
FDT01,OUT027,2917.5090168515926
NCC42,OUT035,2169.6596271884337
FDO28,OUT046,1864.0132634288675
FDD32,OUT019,1395.1198591392167
FDV45,OUT035,2875.4351990832
NCW17,OUT019,2284.2178538758853
NCJ17,OUT027,1115.9915455339142
NCF18,OUT049,2808.2655141053183
FDP01,OUT045,2287.2984828511326
FDH24,OUT045,2535.094366370009
FDI38,OUT027,3655.49395044435
FDX03,OUT035,604.2397907995255
FDY28,OUT046,2971.505784702207
FDN34,OUT018,2574.3877638277154
FDJ02,OUT045,2407.312814673507
FDW40,OUT019,1824.9596628462132
FDX03,OUT017,541.1604119356525
FDE17,OUT027,2591.294119055954
FDT58,OUT046,2543.6711551263797
FDI38,OUT013,3611.52078032972
FDW22,OUT035,3568.0762326031145
FDS15,OUT027,1815.0663767597252
NCX06,OUT013,3176.616657099432
DRK47,OUT035,3529.301161910651
FDC23,OUT027,3161.2496525891656
FDM56,OUT010,1405.5421650597746
FDP21,OUT046,3178.8787615772635
FDP58,OUT046,3110.875346773486
FDA27,OUT019,4194.536808185654
FDK41,OUT019,784.0504258500041
NCH42,OUT046,3765.9713616130066
FDG29,OUT045,607.9750509659607
FDW15,OUT018,2215.568122179884
FDD28,OUT018,824.8844913542744
FDQ37,OUT049,2846.223291255992
FDC23,OUT035,2872.7486468171046
FDV13,OUT035,1437.93771342931
FDK33,OUT046,3524.4948101598166
FDO33,OUT013,1784.1365635288494
FDN21,OUT017,2303.5749942339025
NCW06,OUT027,3239.0142810025063
FDI38,OUT035,3367.334851340107
FDC21,OUT027,1949.4783277909883
NCS05,OUT046,2283.5997810083863
NCN53,OUT049,753.4538679783982
FDV40,OUT010,1312.3999438136816
FDG60,OUT017,3478.2929342889183
NCY30,OUT027,3198.807513992466
FDM40,OUT045,1717.898071265041
NCO30,OUT046,3120.8296428435424
FDK10,OUT046,2985.813105982179
FDM36,OUT045,2664.8499253654118
FDN10,OUT013,2068.2523957030535
FDM46,OUT018,896.148386150533
FDX50,OUT049,1628.9722763648315
FDP33,OUT045,3760.381232408541
FDO12,OUT045,3253.2549475455235
FDC28,OUT013,1936.5830967898728
FDO31,OUT045,1392.0399894038273
FDX45,OUT035,2120.230501827038
FDV21,OUT049,1463.1327580642683
FDH04,OUT049,1677.087001696298
NCG54,OUT013,2721.2767236699437
FDO13,OUT046,2589.2241504893755
FDA09,OUT027,2594.627553862272
FDC38,OUT017,1669.721917801744
NCO42,OUT046,2384.3061764162085
FDL45,OUT049,2015.5363061534008
NCK31,OUT013,1137.4797798718573
FDM39,OUT017,2747.1964528797544
FDC22,OUT010,2287.0097173545873
FDF46,OUT046,1706.0642584150046
FDQ37,OUT045,2775.1997889516206
FDH41,OUT010,3015.35851811483
FDQ04,OUT046,577.2650567061428
NCQ02,OUT027,3416.7776736116393
FDJ57,OUT027,3294.4887684354035
NCE07,OUT049,2431.408432895212
FDE56,OUT013,626.3980093316204
FDI20,OUT049,3331.349174901854
FDK36,OUT018,930.7509791049924
FDP08,OUT027,2950.0843783232012
FDF44,OUT017,1964.542703483472
NCU53,OUT017,2620.025188886586
FDF47,OUT035,3222.9421939999484
FDS55,OUT010,2038.5519130628018
FDZ52,OUT010,1212.7260126120273
FDL04,OUT018,1231.27308727329
NCM26,OUT035,2435.745081700952
FDX43,OUT049,2934.1164676599656
FDP52,OUT049,3471.1448780329265
DRK49,OUT045,702.6459598303954
FDE38,OUT013,2850.0318513327584
DRF13,OUT035,2337.129465262755
FDK41,OUT010,631.6558222486674
FDJ04,OUT027,1773.7079591724796
FDZ44,OUT018,1833.339731475411
FDS11,OUT013,3739.6131933916804
FDA55,OUT049,3495.2839579467654
NCW53,OUT046,3155.6375491588587
FDB49,OUT027,2020.1118888017045
FDD23,OUT017,2894.783924509502
NCV42,OUT045,1840.3552008596926
NCZ29,OUT018,1788.4290647905764
FDQ26,OUT013,1027.9441146567915
FDV08,OUT017,692.6359183101922
FDC53,OUT049,1812.6633729916648
FDV58,OUT010,2399.179149713578
NCP02,OUT019,1016.4737608249998
DRI37,OUT045,609.0494497767213
FDQ12,OUT049,3694.370534951464
FDE33,OUT046,1228.5316016459183
FDX27,OUT045,1147.3922294987133
FDM22,OUT017,765.4505623456062
NCH30,OUT019,1706.4488788832641
FDC04,OUT017,3713.607029534538
FDO38,OUT046,1185.962709714866
FDV52,OUT027,1740.6090382043622
FDB32,OUT013,1758.6622675369217
FDV43,OUT018,488.94723865122796
FDI24,OUT018,2570.787412228332
FDR40,OUT017,1420.07173950992
FDW02,OUT049,2088.694465584802
FDE44,OUT049,236.1567173011972
FDL38,OUT046,1619.5489611250523
NCT54,OUT010,1805.0474361307533
DRJ39,OUT010,3395.4742242387183
FDW55,OUT049,4052.594092472282
DRF13,OUT019,2481.9940378225074
NCW17,OUT049,2174.281341450431
FDP13,OUT035,249.43287007706022
FDS08,OUT018,2636.9298177548408
NCP17,OUT035,1139.6879697775876
NCO53,OUT035,2230.986067459635
FDH19,OUT045,2756.159776067856
FDJ04,OUT017,1432.2582537630951
FDG10,OUT049,1143.611177715924
FDA40,OUT010,877.9842412870239
FDI53,OUT045,2153.250298276467
FDU09,OUT010,681.9018334071297
FDK60,OUT045,1314.6018149541087
FDR43,OUT017,-65.33533869322491
FDW22,OUT017,3474.5739779100113
DRP47,OUT010,3136.022691371363
DRG48,OUT010,2489.2809424843
FDA14,OUT035,2168.128006575218
FDU49,OUT013,1628.742547488535
FDK28,OUT045,3983.5683851465365
FDT19,OUT046,2379.6099198991433
NCQ42,OUT045,1961.5449943978092
FDD03,OUT045,3523.126412130685
NCM53,OUT013,1854.6025987438188
NCX53,OUT045,2316.3694122521556
FDV14,OUT027,1601.4059271836595
NCZ54,OUT017,2289.39264923703
FDB39,OUT013,1130.8146915302423
DRC24,OUT046,2551.394071397852
FDY36,OUT013,1550.8960978778268
FDN01,OUT035,2980.9596495279184
DRH25,OUT046,1018.9117485703064
FDV08,OUT046,1011.7413643237815
NCP53,OUT049,3838.800745702498
FDU52,OUT010,2757.42164072633
NCI42,OUT045,3378.6385299796966
FDZ14,OUT035,1893.293018330467
FDF11,OUT046,3989.470268241472
FDQ13,OUT018,1432.2175441771433
FDO32,OUT010,132.0800668793454
DRJ37,OUT018,2258.747019175
FDY43,OUT046,2463.886481539819
NCT41,OUT017,2279.2186028168217
NCV17,OUT045,2262.538155448394
FDM04,OUT027,1080.07310712057
DRB48,OUT018,594.4193393941787
FDM24,OUT013,2498.9784637778976
FDT37,OUT049,4069.0430926341105
NCO05,OUT010,1480.6993390039788
FDL13,OUT046,3689.5201607732015
FDL15,OUT017,2304.251558197644
FDB11,OUT018,3325.4325854313574
FDL14,OUT019,2645.133672676424
FDY10,OUT019,1859.8857658851302
FDJ40,OUT049,1768.7386539928484
NCW18,OUT046,3718.580599645433
NCY06,OUT013,2157.773249316331
DRE13,OUT018,1382.7988740094406
FDA26,OUT045,3312.9047582754065
NCE19,OUT010,424.17454246453053
FDE33,OUT035,1190.3394289025928
DRL59,OUT027,1193.2166491109165
FDY07,OUT046,1012.5412342134769
FDF57,OUT018,2523.321667117416
FDM58,OUT035,1535.3952983420313
FDP26,OUT027,2079.344743209538
FDY32,OUT046,2317.0314541923
FDD51,OUT010,1029.6605217827819
FDU22,OUT018,1573.8921106963826
FDZ49,OUT018,3003.903925087252
NCI42,OUT017,3327.0585963916237
FDT04,OUT027,574.1020231851217
NCU41,OUT045,2930.7722857500557
FDS56,OUT045,4201.17939267723
NCN42,OUT017,2356.5543393484695
FDK34,OUT046,3840.6473433877763
FDB03,OUT017,3167.3180668994028
DRJ25,OUT035,276.0842855963565
FDT25,OUT027,2163.951114338415
FDN20,OUT013,2905.7668915262693
FDP09,OUT013,3570.532595303408
FDM20,OUT019,3954.0621966311555
NCG55,OUT046,1883.6652198178817
NCP14,OUT045,1383.0822641655432
NCH06,OUT046,3789.715869056159
FDV52,OUT013,1672.5952317852898
NCL07,OUT035,684.6532369052147
DRJ11,OUT027,3055.2162422679503
DRO59,OUT013,1359.8849850971565
FDW15,OUT010,2155.3854473992615
NCQ30,OUT035,1987.5408613680884
NCN54,OUT019,1466.487323106885
FDY01,OUT027,1508.6755064496174
FDX39,OUT035,3291.9269453343513
FDH53,OUT027,1665.1514943733018
FDA57,OUT035,635.3428352080882
NCC07,OUT010,1728.8660091764505
FDU28,OUT013,2907.081798376046
FDK36,OUT010,1019.086287894941
FDR36,OUT018,297.2859581337216
NCQ17,OUT035,2098.011145373279
FDS28,OUT019,669.6743940318629
FDE08,OUT045,2287.6236519376325
FDU22,OUT046,1749.6054839340431
FDG41,OUT045,1615.7113833835901
FDO31,OUT010,1314.905453313877
FDM21,OUT019,3952.500799364927
FDU40,OUT017,2947.2518032127446
FDV36,OUT018,1946.728546044029
FDT10,OUT027,1106.2935131267186
FDX38,OUT045,768.3278144317701
NCU30,OUT027,2860.5850288762085
NCV06,OUT049,3288.8831914685798
FDT16,OUT035,4305.841465015077
NCP41,OUT027,2078.507086212423
FDZ56,OUT017,2656.7930526042983
FDC22,OUT035,2612.2189880657425
FDU10,OUT035,605.8726239993339
FDS46,OUT045,1816.3201513558997
FDO08,OUT049,2627.3165286714793
NCV42,OUT018,1740.9124068249257
FDP33,OUT035,3727.5943281643413
FDJ12,OUT046,3366.8925347820186
FDH04,OUT045,1604.6686653315119
NCU54,OUT013,3306.21037546785
FDO36,OUT010,2471.0359571740373
FDT37,OUT027,4293.9407904460895
FDD14,OUT010,1854.7572497602487
FDA16,OUT013,3755.8144052941607
NCS42,OUT019,1353.1135608835211
FDP10,OUT019,1075.5301242757414
FDQ28,OUT049,2375.9672017962876
FDK57,OUT010,2167.120100371394
FDK02,OUT013,1772.9065465868953
FDW47,OUT018,1797.6494808782772
NCC42,OUT018,2092.390848945859
FDQ37,OUT018,2708.021860545952
FDL40,OUT046,1699.0368399170475
DRE13,OUT010,1491.7479462385745
FDQ34,OUT027,1360.3120470620524
NCB54,OUT046,2097.9138506448217
FDS48,OUT049,2587.5765814305596
FDO15,OUT045,1291.389387672869
NCT30,OUT013,805.1841022316985
FDU49,OUT027,1656.9427293694462
FDE21,OUT046,1988.4509175287385
FDS49,OUT019,1056.3975450175312
FDT38,OUT027,1534.3081417017638
FDZ01,OUT045,1802.5219564542604
FDC41,OUT035,836.7563491836481
DRG13,OUT010,2516.0028336168107
NCZ42,OUT018,3791.8356411247114
NCM07,OUT045,1392.4810209946663
NCV17,OUT018,2071.316444165561
DRK39,OUT035,1518.6557681943486
FDS37,OUT018,1804.3089439962132
FDV12,OUT019,1488.4561680318293
NCG19,OUT018,3100.0495349682387
FDS51,OUT013,1261.772269308476
NCO14,OUT046,854.4134372834342
FDC38,OUT046,1816.2932437814707
FDN15,OUT046,2461.616058361804
NCH42,OUT013,3865.8041132557664
FDQ22,OUT046,727.9719056772446
FDC05,OUT013,3033.5554732364253
FDZ31,OUT013,2903.236875383718
DRJ23,OUT049,3017.439372098739
FDC52,OUT035,2571.7391332088264
DRD12,OUT010,1127.808385225373
FDV55,OUT017,2155.081064173897
FDD32,OUT046,1356.5968762865268
FDR01,OUT049,3207.8963691694917
FDY08,OUT019,1289.1414734690698
FDQ45,OUT045,3134.920663388486
DRN11,OUT027,1986.1778578718586
NCS05,OUT018,2143.5852983118784
FDY32,OUT035,2188.3135279597736
NCD31,OUT045,2738.8423984687142
NCE06,OUT049,2418.359928956019
NCP14,OUT046,1427.6959435580611
NCF18,OUT019,2743.136922496
FDF14,OUT018,2399.6561722659244
FDB22,OUT017,2098.77391445361
NCH54,OUT049,2425.201863446844
FDU27,OUT035,162.4183069472383
FDS58,OUT027,2848.7568258263673
NCU29,OUT035,2371.6693171358675
FDJ57,OUT013,3272.104096898791
FDL56,OUT049,1040.7658350771599
FDH60,OUT035,2849.011700678355
FDN24,OUT018,447.9706445056727
FDD02,OUT017,2015.5836133271514
FDP15,OUT017,3795.196489514372
FDB28,OUT027,3126.4344839004116
DRC49,OUT045,2212.205675439942
NCG30,OUT018,1505.9173437319878
FDJ14,OUT049,1295.2092191009397
FDL52,OUT045,631.752801624818
NCG19,OUT027,3450.7328476929542
NCN41,OUT035,1870.257504072346
FDW22,OUT013,3802.936033758415
FDI02,OUT013,1648.191587154939
FDV51,OUT045,2637.1112238192036
FDV48,OUT046,1326.5546352158271
NCL17,OUT019,2129.385842585172
FDP46,OUT045,1608.2794280340713
FDU10,OUT045,593.8006041576446
FDT37,OUT010,4011.188739601039
FDI27,OUT035,745.1622207126529
FDN51,OUT046,4254.224152457016
FDW07,OUT035,887.0142548154909
FDN45,OUT049,3188.1873792914666
DRN37,OUT027,3053.7800232062837
DRF48,OUT049,3013.0351585764947
FDP38,OUT019,1007.1388034371957
NCX18,OUT027,3484.179106230793
FDK45,OUT018,1776.2502370488073
FDZ37,OUT049,1556.7707200974037
FDS50,OUT018,3348.5456923627644
NCR54,OUT018,2755.0213425351685
NCS17,OUT035,1277.7876993025056
FDV31,OUT046,2614.4789119450033
DRE27,OUT017,1059.45812303188
FDN60,OUT013,2482.129838920311
FDK26,OUT013,3220.7837019645885
FDX37,OUT018,1392.031605052318
FDW31,OUT046,3195.7453749576453
FDX26,OUT018,2574.1790965974797
DRL49,OUT019,2235.1094235140845
FDU49,OUT017,1330.0459477358963
FDY58,OUT046,3694.398461877652
FDN03,OUT045,4059.2951285271884
NCV06,OUT010,3293.2296057760577
FDH53,OUT045,1387.8819988990435
FDG31,OUT018,992.6902535496592
NCC06,OUT045,2085.512659017768
FDS13,OUT049,3895.3994706267404
FDP16,OUT035,3844.022058103372
FDA35,OUT013,2067.007716120799
DRP47,OUT018,3438.6062806980553
FDY28,OUT010,3667.9231932048024
FDY20,OUT035,1251.1572192212116
NCH30,OUT017,1568.6450015970295
NCR29,OUT019,914.0079244406916
NCP05,OUT013,2733.264188805151
NCF30,OUT019,1408.4195041185885
FDA08,OUT035,2792.33954001886
FDN51,OUT027,4436.542664641071
FDH12,OUT046,1600.4839947663604
FDY39,OUT017,2832.368582753119
NCO53,OUT045,2280.0909926697495
FDB40,OUT046,2510.0936680919767
FDH02,OUT049,1605.8346388062018
FDY11,OUT027,1328.738508157283
FDQ09,OUT019,1774.90147489823
FDP16,OUT013,4083.5940111971504
NCF55,OUT018,601.5302448871553
FDY09,OUT027,3107.047399512572
FDY39,OUT045,2900.1713003369514
NCU53,OUT049,2677.4590490489245
NCT41,OUT049,2372.8238523593427
FDJ45,OUT046,495.1430869294454
FDR28,OUT013,2861.840982795289
FDN08,OUT013,1916.4208112188535
FDJ07,OUT049,2088.658912667899
FDZ09,OUT027,2556.694459089369
FDQ14,OUT017,2249.3117604694125
FDY12,OUT027,615.0530639558056
FDK57,OUT046,1833.9838052751184
FDD20,OUT049,2186.2005999504327
FDS36,OUT018,1682.2423777359
FDI40,OUT049,1306.736499824132
FDJ40,OUT045,1721.229761295992
FDE08,OUT013,2476.854701749715
DRK01,OUT013,1685.9997858571369
FDC58,OUT049,768.0236355713423
FDE50,OUT046,3132.0287000167627
FDX48,OUT035,2385.265952366026
DRM35,OUT018,2608.8940035623637
FDG41,OUT013,1809.9816028493115
FDB52,OUT046,4127.021867031013
FDV19,OUT045,2531.4760598866524
DRG48,OUT017,2392.726272017175
FDI26,OUT013,3132.4911187479665
FDU11,OUT019,1618.8997218634358
FDF59,OUT019,1896.031048673558
FDR07,OUT049,1380.9139888276186
NCE06,OUT017,2310.03690662844
FDE10,OUT046,1995.146810980932
NCO55,OUT046,1585.1461215215932
FDZ13,OUT013,1258.3956647017658
FDT50,OUT017,1212.8124682303824
FDH12,OUT010,1306.9363881150493
FDD21,OUT045,1920.8068443865086
NCM05,OUT013,4307.4367375001675
FDK04,OUT013,1389.6177299212977
FDN33,OUT017,1139.2456551911455
NCM18,OUT010,634.6918729088939
DRC25,OUT049,1438.0678618576057
FDT47,OUT017,1595.8595664368695
FDD45,OUT027,1436.335050893962
NCD07,OUT018,1682.859252313021
NCY54,OUT010,1680.065633450973
FDL12,OUT049,646.5523937838698
FDL02,OUT017,1286.321951113594
FDC60,OUT035,1134.3241624567854
FDR37,OUT017,2660.909314581135
FDY16,OUT017,3010.0533506596694
FDU26,OUT045,1889.4436192194044
FDN24,OUT013,739.7947666379478
FDH44,OUT013,2607.0654974540666
FDE23,OUT010,576.8711387854928
FDW60,OUT017,2872.5714179735005
FDQ55,OUT049,2021.7737660435268
FDV32,OUT027,1029.642626194327
FDV03,OUT010,2250.3573496494027
FDY14,OUT010,3922.9426938247707
NCL55,OUT027,4128.57312391073
DRF25,OUT017,605.9261774934384
FDX03,OUT046,698.6528954662899
FDF40,OUT045,3950.7379090142676
FDX24,OUT010,1626.9053762264703
FDA25,OUT049,1544.5625386249703
FDH21,OUT018,2480.780442148767
FDB47,OUT010,3051.6422073542926
FDT34,OUT019,726.0241617255342
FDS39,OUT010,2345.866313838851
NCU05,OUT046,1262.0257814306642
FDE02,OUT049,1204.23790598306
FDL25,OUT035,1065.6309173380905
